0.8857986712296487,1,0,0,0,0,0,0,0.6086956521739131,0.2992613999999989,0.6234962999999993
0.8857986712296487,1,0,0,0,0,0,0,0.6086956521739131,0.29892550000000284,0.6232466999999993
0.5593511353057582,1,0,0,0,0,0,0,0.6086956521739131,0.2992613999999989,0.6234962999999993
0.5593511353057582,1,0,0,0,0,0,0,0.6086956521739131,0.2997039999999984,0.6238482000000012
0.4954106926430998,1,0,0,0,0,0,0,0.6086956521739131,0.2992613999999989,0.6234962999999993
0.4954106926430998,1,0,0,0,0,0,0,0.6086956521739131,0.2997039999999984,0.6238482000000012
0.7859341328898138,1,0,0,0,0,0,0,0.6086956521739131,0.2994780000000006,0.6227552000000003
0.7859341328898138,1,0,0,0,0,0,0,0.6086956521739131,0.2992613999999989,0.6234962999999993
0.6564776863234479,1,0,0,0,0,0,0,0.6086956521739131,0.2958447000000035,0.6208072999999992
0.6564776863234479,1,0,0,0,0,0,0,0.6086956521739131,0.2952075999999977,0.6202751000000006
0.6334486792951117,1,0,0,0,0,0,0,0.6086956521739131,0.2958447000000035,0.6208072999999992
0.6334486792951117,1,0,0,0,0,0,0,0.6086956521739131,0.2952075999999977,0.6202751000000006
0.6334486792951117,1,0,0,0,0,0,0,0.6086956521739131,0.2951921000000013,0.6202621000000015
0.6334486792951117,1,0,0,0,0,0,0,0.6086956521739131,0.2950000000000017,0.6200994000000009
0.15386696306703004,1,0,0,0,0,0,0,0.6086956521739131,0.2976856000000012,0.622249
0.15386696306703004,1,0,0,0,0,0,0,0.6086956521739131,0.2980000000000018,0.6224908000000013
0.15386696306703004,1,0,0,0,0,0,0,0.6086956521739131,0.29892550000000284,0.6232466999999993
0.45401887942758334,1,0,0,0,0,0,0,0.6086956521739131,0.2992613999999989,0.6234962999999993
0.45401887942758334,1,0,0,0,0,0,0,0.6086956521739131,0.29892550000000284,0.6232466999999993
0.45401887942758334,1,0,0,0,0,0,0,0.6086956521739131,0.2986600999999993,0.6241662999999988
0.45401887942758334,1,0,0,0,0,0,0,0.6086956521739131,0.2988902999999965,0.6243532999999992
0.6637329471594342,1,0,0,0,0,0,0,0.6086956521739131,0.2976856000000012,0.622249
0.6637329471594342,1,0,0,0,0,0,0,0.6086956521739131,0.2980000000000018,0.6224908000000013
0.6637329471594342,1,0,0,0,0,0,0,0.6086956521739131,0.29892550000000284,0.6232466999999993
0.6827366229531991,1,0,0,0,0,0,0,0.6086956521739131,0.2958447000000035,0.6208072999999992
